epoch,train loss,reg loss
777,10.724639892578125,10.7037992477417
778,10.726428031921387,10.705584526062012
779,10.731066703796387,10.710201263427734
780,10.730342864990234,10.709486961364746
781,10.728543281555176,10.707691192626953
782,10.725320816040039,10.704477310180664
783,10.728250503540039,10.7073974609375
784,10.728842735290527,10.707987785339355
785,10.725199699401855,10.704353332519531
786,10.721321105957031,10.70048999786377
787,10.725830078125,10.704985618591309
788,10.727169036865234,10.706314086914062
789,10.730299949645996,10.709447860717773
790,10.724339485168457,10.703495025634766
791,10.729214668273926,10.708358764648438
792,10.730093955993652,10.709240913391113
793,10.725424766540527,10.704585075378418
794,10.728226661682129,10.70737361907959
795,10.723016738891602,10.702183723449707
796,10.730334281921387,10.70948314666748
797,10.72701644897461,10.706172943115234
798,10.72304630279541,10.702215194702148
799,10.728338241577148,10.707486152648926
800,10.723806381225586,10.702971458435059
801,10.723896026611328,10.7030611038208
802,10.728729248046875,10.707877159118652
803,10.728158950805664,10.707307815551758
804,10.72526741027832,10.704425811767578
805,10.72946834564209,10.7086181640625
806,10.732213973999023,10.711353302001953
807,10.7265043258667,10.705656051635742
808,10.72581958770752,10.704974174499512
809,10.725048065185547,10.704209327697754
810,10.726188659667969,10.705345153808594
811,10.721477508544922,10.700645446777344
812,10.724287986755371,10.703449249267578
813,10.730276107788086,10.709419250488281
814,10.72714614868164,10.706300735473633
815,10.727930068969727,10.707082748413086
816,10.727923393249512,10.707075119018555
817,10.724397659301758,10.703560829162598
818,10.725944519042969,10.70510482788086
819,10.727481842041016,10.706637382507324
820,10.72563648223877,10.704790115356445
821,10.729606628417969,10.708754539489746
822,10.726076126098633,10.705229759216309
823,10.721367835998535,10.700539588928223
824,10.721853256225586,10.701022148132324
825,10.724616050720215,10.703779220581055
826,10.727513313293457,10.706666946411133
827,10.725176811218262,10.704337120056152
828,10.729952812194824,10.709100723266602
829,10.726778030395508,10.705934524536133
830,10.723933219909668,10.703092575073242
831,10.721994400024414,10.701164245605469
832,10.724583625793457,10.703742980957031
833,10.723464965820312,10.702629089355469
834,10.723855018615723,10.703019142150879
835,10.726469993591309,10.7056303024292
836,10.719249725341797,10.698426246643066
837,10.728876113891602,10.708019256591797
838,10.723814964294434,10.702980995178223
839,10.724431991577148,10.70359992980957
840,10.724569320678711,10.703736305236816
841,10.728397369384766,10.707551002502441
842,10.725784301757812,10.704941749572754
843,10.722246170043945,10.701415061950684
844,10.721471786499023,10.70064640045166
845,10.722050666809082,10.701223373413086
846,10.721916198730469,10.701087951660156
847,10.720093727111816,10.69926929473877
848,10.72221565246582,10.701385498046875
849,10.722854614257812,10.7020263671875
850,10.726924896240234,10.706086158752441
851,10.721071243286133,10.70024585723877
852,10.721845626831055,10.70101547241211
853,10.720830917358398,10.700006484985352
854,10.720869064331055,10.70004653930664
855,10.722126960754395,10.701299667358398
856,10.725449562072754,10.704608917236328
857,10.720561027526855,10.699736595153809
858,10.722367286682129,10.7015380859375
859,10.721712112426758,10.700883865356445
860,10.72022533416748,10.699406623840332
861,10.723381042480469,10.70254898071289
862,10.723295211791992,10.702463150024414
863,10.719460487365723,10.698641777038574
864,10.721589088439941,10.700761795043945
865,10.720599174499512,10.699783325195312
866,10.722599983215332,10.70177173614502
867,10.722541809082031,10.701709747314453
868,10.731082916259766,10.710223197937012
869,10.720508575439453,10.69968318939209
870,10.716227531433105,10.695420265197754
871,10.721514701843262,10.700687408447266
872,10.7232027053833,10.70236873626709
873,10.725461959838867,10.704621315002441
874,10.725079536437988,10.704241752624512
875,10.724576950073242,10.703743934631348
876,10.725020408630371,10.704177856445312
877,10.718384742736816,10.697566032409668
878,10.72560977935791,10.7047700881958
879,10.723871231079102,10.70304012298584
880,10.72020149230957,10.69937801361084
881,10.717251777648926,10.696438789367676
882,10.72636890411377,10.705530166625977
883,10.720978736877441,10.700150489807129
884,10.71725082397461,10.696438789367676
885,10.727792739868164,10.706945419311523
886,10.718655586242676,10.697834014892578
887,10.725339889526367,10.704504013061523
888,10.722636222839355,10.701810836791992
889,10.721331596374512,10.700505256652832
890,10.714957237243652,10.694154739379883
891,10.726805686950684,10.705960273742676
892,10.72465705871582,10.703824043273926
893,10.723072052001953,10.702239990234375
894,10.722023010253906,10.701191902160645
895,10.722643852233887,10.701815605163574
896,10.725289344787598,10.704452514648438
897,10.726469039916992,10.705636978149414
898,10.721683502197266,10.700859069824219
899,10.719878196716309,10.699060440063477
900,10.719969749450684,10.699148178100586
901,10.728203773498535,10.707361221313477
902,10.723322868347168,10.702491760253906
903,10.722546577453613,10.701716423034668
904,10.726289749145508,10.705450057983398
905,10.721881866455078,10.701057434082031
906,10.718099594116211,10.697288513183594
907,10.720072746276855,10.699248313903809
908,10.721461296081543,10.700631141662598
909,10.720833778381348,10.700011253356934
910,10.715827941894531,10.695019721984863
911,10.725284576416016,10.704449653625488
912,10.719625473022461,10.698809623718262
913,10.719666481018066,10.698848724365234
914,10.719748497009277,10.698928833007812
915,10.721973419189453,10.701144218444824
916,10.718558311462402,10.69774055480957
917,10.719072341918945,10.698254585266113
918,10.721735954284668,10.70091438293457
919,10.721078872680664,10.700261116027832
920,10.721867561340332,10.70103931427002
921,10.721267700195312,10.700438499450684
922,10.724868774414062,10.704032897949219
923,10.720067024230957,10.699246406555176
924,10.714567184448242,10.693766593933105
925,10.716711044311523,10.695902824401855
926,10.725667953491211,10.704832077026367
927,10.723366737365723,10.702534675598145
928,10.716348648071289,10.69554328918457
929,10.719462394714355,10.69864273071289
930,10.719852447509766,10.699034690856934
931,10.722552299499512,10.701723098754883
932,10.716743469238281,10.695939064025879
933,10.723912239074707,10.70307731628418
934,10.715179443359375,10.694375038146973
935,10.720505714416504,10.699686050415039
936,10.720819473266602,10.699997901916504
937,10.720712661743164,10.699897766113281
938,10.722601890563965,10.701776504516602
939,10.719573974609375,10.698760986328125
940,10.711124420166016,10.690335273742676
941,10.716339111328125,10.695535659790039
942,10.717764854431152,10.696950912475586
943,10.724953651428223,10.704117774963379
944,10.723304748535156,10.702476501464844
945,10.717897415161133,10.697087287902832
946,10.721966743469238,10.701142311096191
947,10.71969223022461,10.698874473571777
948,10.720054626464844,10.699234008789062
949,10.721010208129883,10.700190544128418
950,10.720890045166016,10.700065612792969
951,10.718969345092773,10.698149681091309
952,10.721078872680664,10.700258255004883
953,10.717448234558105,10.696640014648438
954,10.720158576965332,10.6993408203125
955,10.722675323486328,10.701847076416016
956,10.719818115234375,10.69899845123291
957,10.723832130432129,10.70300006866455
958,10.714577674865723,10.69377326965332
959,10.72603702545166,10.7052001953125
960,10.718766212463379,10.697956085205078
961,10.72680950164795,10.705970764160156
962,10.721907615661621,10.701079368591309
963,10.719108581542969,10.698291778564453
964,10.718440055847168,10.697620391845703
965,10.717700004577637,10.696887016296387
966,10.722251892089844,10.701431274414062
967,10.71862506866455,10.697805404663086
968,10.723771095275879,10.7029390335083
969,10.720293045043945,10.699468612670898
970,10.718348503112793,10.697531700134277
971,10.720601081848145,10.699779510498047
972,10.719549179077148,10.698736190795898
973,10.720949172973633,10.700129508972168
974,10.720230102539062,10.699414253234863
975,10.721137046813965,10.70031452178955
976,10.722932815551758,10.70210075378418
977,10.722898483276367,10.702071189880371
978,10.7227783203125,10.701953887939453
979,10.723374366760254,10.702543258666992
980,10.72140121459961,10.700573921203613
981,10.716276168823242,10.69547176361084
982,10.720562934875488,10.699739456176758
983,10.718775749206543,10.697957038879395
984,10.718969345092773,10.698156356811523
985,10.724093437194824,10.703261375427246
986,10.7199068069458,10.699092864990234
987,10.719498634338379,10.698684692382812
988,10.720376968383789,10.699555397033691
989,10.71795654296875,10.697139739990234
990,10.720646858215332,10.699822425842285
991,10.715936660766602,10.695128440856934
992,10.720376968383789,10.699555397033691
993,10.726101875305176,10.705265045166016
994,10.72274398803711,10.701915740966797
995,10.719520568847656,10.698704719543457
996,10.717236518859863,10.696425437927246
997,10.716038703918457,10.695232391357422
998,10.719533920288086,10.69871711730957
999,10.72065544128418,10.699833869934082
